Date,User,Message
2020-07-23 19:23:06,"임연지","얼른갔는데 하나 놓텼어"
2020-07-23 19:23:20,"임연지","다행히 전역에서 오는중이네"
2020-07-23 19:25:11,"❤❤빵꿍❤❤","넹구"
2020-07-23 19:27:55,"임연지","내렸어"
2020-07-23 19:28:15,"❤❤빵꿍❤❤","오킹"
2020-07-23 19:34:19,"임연지","버스타고가고있어"
2020-07-23 19:34:19,"임연지","아직 청계벽산도 안옴"
2020-07-23 19:35:36,"❤❤빵꿍❤❤","웅그"
2020-07-23 22:17:55,"임연지","안넝~"
2020-07-23 22:18:17,"❤❤빵꿍❤❤","고려려"
2020-07-23 22:18:22,"❤❤빵꿍❤❤","저섬히가연"
2020-07-23 22:18:36,"임연지","넹궁댕이빵꾸꼬추"
2020-07-23 22:18:39,"임연지","이모티콘"
2020-07-23 22:20:35,"❤❤빵꿍❤❤","이모티콘"
2020-07-23 22:24:30,"임연지","이모티콘"
2020-07-23 22:36:28,"❤❤빵꿍❤❤","https://youtu.be/F69_yzzCKpA"
2020-07-23 22:36:33,"❤❤빵꿍❤❤","이거봣누?"
2020-07-23 22:36:41,"임연지","무뎅"
2020-07-23 22:36:45,"임연지","본당"
2020-07-23 22:36:56,"❤❤빵꿍❤❤","이승기 역시 본업은 가수"
2020-07-23 22:36:59,"❤❤빵꿍❤❤","크으으으"
2020-07-23 22:37:06,"임연지","ㅋㅋㅋㅋㅋ오키"
2020-07-23 22:40:39,"임연지","와..."
2020-07-23 22:40:42,"임연지","사진"
2020-07-23 22:40:52,"임연지","이댓글개웃곀ㅋㅋㅋ"
2020-07-23 22:41:04,"임연지","근데 대박이다진짜"
2020-07-23 22:41:35,"임연지","먼가 이승기 노래부르는거 안본지 오래돼서 어색해"
2020-07-23 22:41:44,"임연지","사기캐다 진짜"
2020-07-23 22:42:04,"임연지","대박쓰"
2020-07-23 22:43:45,"❤❤빵꿍❤❤","ㅋㅋㅋ긍ㄱ0"
2020-07-23 22:43:57,"❤❤빵꿍❤❤","무대를 뒤집어놧당"
2020-07-23 22:44:12,"임연지","대박이여"
2020-07-23 22:44:19,"임연지","글구 먼가 전과 다르다생각했는디"
2020-07-23 22:44:24,"임연지","창법을 바꾼거라매"
2020-07-23 22:44:26,"임연지","대박쓰"
2020-07-23 22:44:33,"임연지","뭐 다잘허냐 징맬"
2020-07-23 22:58:06,"임연지","사진"
2020-07-23 22:58:15,"임연지","이거빵꾸이꺼랑 똑같은겅가"
2020-07-23 22:58:17,"임연지","ㅋㅋㅋㅋ"
2020-07-23 23:06:05,"❤❤빵꿍❤❤","엥궁?"
2020-07-23 23:06:07,"❤❤빵꿍❤❤","아닌디요"
2020-07-23 23:06:20,"임연지","호려"
2020-07-23 23:06:22,"❤❤빵꿍❤❤","여튼 아니당"
2020-07-23 23:06:23,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-07-23 23:06:24,"임연지","그럼이만"
2020-07-23 23:10:07,"❤❤빵꿍❤❤","호영"
2020-07-23 23:10:10,"❤❤빵꿍❤❤","넹궁"
2020-07-23 23:10:21,"임연지","ㅋㅋㅌ"
2020-07-23 23:10:29,"임연지","인자"
2020-07-23 23:10:34,"임연지","곧내린당"
2020-07-23 23:12:53,"❤❤빵꿍❤❤","호여"
2020-07-23 23:12:56,"❤❤빵꿍❤❤","고생햇어어여"
2020-07-23 23:23:56,"임연지","이모티콘"
2020-07-23 23:24:08,"임연지","집왔똥꼬"
2020-07-23 23:27:37,"❤❤빵꿍❤❤","큰일낫어..."
2020-07-23 23:27:46,"임연지","왜???"
2020-07-23 23:27:54,"❤❤빵꿍❤❤","아까 얘기 안햇엇는데"
2020-07-23 23:28:07,"❤❤빵꿍❤❤","같이가는 친구중에"
2020-07-23 23:28:18,"❤❤빵꿍❤❤","이번에 이빨부러진 친구가 있는데"
2020-07-23 23:28:22,"❤❤빵꿍❤❤","앞니"
2020-07-23 23:28:26,"임연지","헐"
2020-07-23 23:28:28,"임연지","어엉"
2020-07-23 23:28:31,"❤❤빵꿍❤❤","아빠가 가지말라고 햇데"
2020-07-23 23:28:46,"임연지","호여;;"
2020-07-23 23:28:50,"임연지","무데.?"
2020-07-23 23:28:53,"임연지","무데..."
2020-07-23 23:28:57,"임연지","어쩌누 ㅠ"
2020-07-23 23:30:20,"❤❤빵꿍❤❤","사진"
2020-07-23 23:30:20,"❤❤빵꿍❤❤","사진"
2020-07-23 23:30:28,"❤❤빵꿍❤❤","우짜징"
2020-07-23 23:30:38,"❤❤빵꿍❤❤","성훈이는 1도 갈생각이없데"
2020-07-23 23:35:45,"임연지","호여...."
2020-07-23 23:35:46,"임연지","ㅠㅠ"
2020-07-23 23:36:04,"임연지","그와중에 친구들도 이빨하나씩없다고하는거 뭔대ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-23 23:36:08,"임연지","개웃"
2020-07-23 23:36:08,"임연지","ㅋㅋㅋ"
2020-07-23 23:40:14,"❤❤빵꿍❤❤","톡방은 상황이 심각해서 내 휴머가 안통햇어"
2020-07-23 23:40:27,"❤❤빵꿍❤❤","회심에 드립이였는데"
2020-07-23 23:41:05,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-23 23:41:10,"임연지","개웃곀ㅋㅋㅋㅋ"
2020-07-23 23:42:13,"❤❤빵꿍❤❤","그니껭..."
2020-07-23 23:42:32,"임연지","ㅋㅋㅋㅋㅋ"
2020-07-23 23:42:37,"임연지","으이그 ㅋㅋㅋ"
2020-07-23 23:42:42,"❤❤빵꿍❤❤","징구가 웃어줫음 됏제"
2020-07-23 23:42:46,"❤❤빵꿍❤❤","아 망했다~~~~"
2020-07-23 23:42:54,"임연지","어떻게되는겨??"
2020-07-23 23:43:04,"❤❤빵꿍❤❤","이모티콘"
2020-07-23 23:43:12,"임연지","머여 ㅠㅠ"
2020-07-23 23:43:13,"❤❤빵꿍❤❤","이모티콘"
2020-07-23 23:43:15,"임연지","나가리여? ㅠㅠ"
2020-07-23 23:43:21,"❤❤빵꿍❤❤","나가리가 아니라"
2020-07-23 23:43:29,"❤❤빵꿍❤❤","저거 환불 가능혀?"
2020-07-23 23:43:36,"임연지","아 이미 해부럿어?"
2020-07-23 23:43:56,"임연지","근디 추가인원 2명분은 아직안낸거아냐?"
2020-07-23 23:44:05,"임연지","가서 한명만추가해서 내면 되는거아녀?"
2020-07-23 23:45:24,"❤❤빵꿍❤❤","취소수수료가 7만5천원이여"
2020-07-23 23:45:36,"임연지","ㅇㅇ.. 낼모레니까.."
2020-07-23 23:45:46,"임연지","추가인원도 내버린거야?"
2020-07-23 23:45:58,"임연지","아니면 3명은 좀 그래서 지금 취소할라는거여?"
2020-07-23 23:46:06,"❤❤빵꿍❤❤","아닝"
2020-07-23 23:46:14,"❤❤빵꿍❤❤","3명만가면 애매하자너"
2020-07-23 23:46:22,"임연지","고런가"
2020-07-23 23:46:23,"임연지","ㅠㅜ"
2020-07-23 23:46:38,"임연지","취소 수수료만 너무헌디.."
2020-07-23 23:47:07,"임연지","취소 수수료가 너무 쎄다고 그냥 조심히 갔다 오겠다고 말씀드려보라고 하믄 안되나"
2020-07-23 23:55:34,"❤❤빵꿍❤❤","사진"
2020-07-23 23:55:55,"❤❤빵꿍❤❤","나름 솔루션을 내봣어"
2020-07-23 23:55:55,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-23 23:56:00,"임연지","마지막"
2020-07-23 23:56:02,"임연지","ㅋㅋㅋ"
2020-07-23 23:56:05,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-23 23:56:23,"❤❤빵꿍❤❤","분위기가 영안좋길래.."
2020-07-23 23:56:27,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-07-23 23:56:35,"임연지","에혀.."
2020-07-23 23:56:41,"❤❤빵꿍❤❤","이모티콘"
2020-07-23 23:56:43,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-07-23 23:56:46,"임연지","ㅋㅋㅋㅋ"
2020-07-23 23:56:46,"❤❤빵꿍❤❤","우짜넝"
2020-07-23 23:56:50,"임연지","글게..ㅠㅠ"
2020-07-23 23:56:57,"❤❤빵꿍❤❤","근데 고기 저부분은 꼭 말슴드려애제"
2020-07-23 23:57:00,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-23 23:57:03,"임연지","맞제"
2020-07-23 23:57:03,"❤❤빵꿍❤❤","걱정하시니까"
2020-07-23 23:57:06,"임연지","키포인트"
2020-07-23 23:57:13,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-07-24 00:02:42,"❤❤빵꿍❤❤","이제 환불하면"
2020-07-24 00:02:52,"❤❤빵꿍❤❤","3만5천원 밖에 못받어"
2020-07-24 00:03:03,"임연지","헐 맞네;;"
2020-07-24 00:03:07,"❤❤빵꿍❤❤","11만5천원이 수수료여"
2020-07-24 00:03:52,"임연지","성훈오빠 진짜 안간대..?"
2020-07-24 00:04:06,"❤❤빵꿍❤❤","단호하더라"
2020-07-24 00:04:16,"❤❤빵꿍❤❤","비오는데 미쳣녀고 가녜"
2020-07-24 00:04:25,"❤❤빵꿍❤❤","성훈이는 출근도 하거든"
2020-07-24 00:04:32,"임연지","아 그래.....?"
2020-07-24 00:04:40,"임연지","취소 수수료이런얘기도 했어?"
2020-07-24 00:04:41,"임연지","ㅠㅠ"
2020-07-24 00:07:51,"❤❤빵꿍❤❤","사진"
2020-07-24 00:08:11,"임연지","ㅠㅠ"
2020-07-24 00:08:17,"❤❤빵꿍❤❤","저 간다하게는"
2020-07-24 00:08:26,"❤❤빵꿍❤❤","앞니가 없을 친구의 발음을"
2020-07-24 00:08:30,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-07-24 00:08:30,"❤❤빵꿍❤❤","예상하고"
2020-07-24 00:08:38,"❤❤빵꿍❤❤","의도한 표현이였슺니다"
2020-07-24 00:08:40,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-07-24 00:08:43,"임연지","네네"
2020-07-24 00:08:45,"임연지","ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-24 00:08:46,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-24 00:08:49,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 00:09:44,"임연지","에반디 오쩌노 ㅠㅠ"
2020-07-24 00:09:52,"❤❤빵꿍❤❤","긍게"
2020-07-24 00:09:54,"❤❤빵꿍❤❤","후.."
2020-07-24 00:10:06,"❤❤빵꿍❤❤","갑자기 하루전에 여행갈래 하면"
2020-07-24 00:10:10,"❤❤빵꿍❤❤","갈사람이 어디잇니"
2020-07-24 00:10:13,"❤❤빵꿍❤❤","...ㅜ"
2020-07-24 00:10:20,"임연지","호여..."
2020-07-24 00:18:34,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 00:18:56,"임연지","이모티콘"
2020-07-24 00:19:26,"임연지","누구 바로 내일 놀러가자해도 갈수있는"
2020-07-24 00:19:33,"임연지","여행에 진심인 사람"
2020-07-24 00:19:35,"임연지","없나"
2020-07-24 00:19:53,"❤❤빵꿍❤❤","이빨도 제자리에 붙어잇는"
2020-07-24 00:19:58,"임연지","ㅌㅋㅋㅋㅋㅋㅋ"
2020-07-24 00:20:00,"❤❤빵꿍❤❤","후아"
2020-07-24 00:36:12,"임연지","https://m.cafe.daum.net/ok1221/9Zdf/2129190?svc=kakaotalkTab&bucket=toros_cafe_channel_beta"
2020-07-24 00:36:21,"임연지","아몬드 닫았다는데..???"
2020-07-24 00:36:27,"임연지","호여.."
2020-07-24 00:36:37,"임연지","생각난김에 하나먹어야겠네.."
2020-07-24 00:36:38,"임연지","ㅠ"
2020-07-24 00:44:53,"❤❤빵꿍❤❤","와...."
2020-07-24 00:45:02,"임연지","ㅠㅠ"
2020-07-24 00:45:09,"❤❤빵꿍❤❤","미챳다"
2020-07-24 00:45:38,"임연지","ㅠㅠㅜ"
2020-07-24 00:46:56,"❤❤빵꿍❤❤","잠깐"
2020-07-24 00:47:02,"임연지","호여"
2020-07-24 00:47:03,"❤❤빵꿍❤❤","방값이 4명일때"
2020-07-24 00:47:07,"❤❤빵꿍❤❤","17만원인디"
2020-07-24 00:47:13,"임연지","3명 16"
2020-07-24 00:47:19,"❤❤빵꿍❤❤","그럼 1인덩"
2020-07-24 00:47:24,"임연지","맞제"
2020-07-24 00:47:38,"❤❤빵꿍❤❤","4만2천5백우너"
2020-07-24 00:47:42,"❤❤빵꿍❤❤","근데 이친구가"
2020-07-24 00:47:52,"임연지","5만 3천.."
2020-07-24 00:47:57,"❤❤빵꿍❤❤","못가게 되면 3만원 보텐다규 햇어"
2020-07-24 00:47:59,"❤❤빵꿍❤❤","고럼"
2020-07-24 00:48:02,"❤❤빵꿍❤❤","3명레"
2020-07-24 00:48:04,"❤❤빵꿍❤❤","16만원"
2020-07-24 00:48:05,"임연지","호여"
2020-07-24 00:48:08,"❤❤빵꿍❤❤","빼기 3만"
2020-07-24 00:48:09,"❤❤빵꿍❤❤","13망"
2020-07-24 00:48:14,"❤❤빵꿍❤❤","나누기3"
2020-07-24 00:48:22,"임연지","4만2천5"
2020-07-24 00:48:27,"❤❤빵꿍❤❤","별차이엊삳"
2020-07-24 00:48:33,"❤❤빵꿍❤❤","흠"
2020-07-24 00:48:34,"임연지","똑같"
2020-07-24 00:48:39,"❤❤빵꿍❤❤","흠"
2020-07-24 00:49:04,"임연지","결국 3명이여?"
2020-07-24 00:49:29,"❤❤빵꿍❤❤","아니 아직 몰러"
2020-07-24 00:49:44,"임연지","왠지 3명이갈듯.."
2020-07-24 00:49:53,"임연지","취소도 에바고"
2020-07-24 00:50:08,"❤❤빵꿍❤❤","후.."
2020-07-24 00:50:20,"❤❤빵꿍❤❤","한명 어디 하늘에서 뚝떨어쟛음 젛겟구마"
2020-07-24 00:50:27,"임연지","ㅋ큐ㅠ"
2020-07-24 00:52:01,"❤❤빵꿍❤❤","몰것다우"
2020-07-24 00:52:21,"임연지","ㅠㅜ"
2020-07-24 00:52:22,"임연지","이모티콘"
2020-07-24 00:54:15,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 00:57:44,"임연지","에궁 ㅠ"
2020-07-24 11:13:01,"임연지","호영"
2020-07-24 11:13:07,"임연지","연구실 가는중그"
2020-07-24 11:13:38,"❤❤빵꿍❤❤","그라고넘"
2020-07-24 11:14:22,"임연지","넹궁댕이"
2020-07-24 11:14:25,"임연지","이모티콘"
2020-07-24 11:14:34,"임연지","오늘 마지막날잉게 화이팅구해부렁"
2020-07-24 11:14:39,"임연지","이모티콘"
2020-07-24 12:09:05,"임연지","징구 연구실그 도착햇더여"
2020-07-24 12:09:13,"임연지","빵꾸 화이팅똥꼬에여"
2020-07-24 12:09:55,"❤❤빵꿍❤❤","넹구구ㅜㄱ구"
2020-07-24 12:09:57,"❤❤빵꿍❤❤","징구도아아"
2020-07-24 12:09:59,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 12:10:01,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 12:10:03,"임연지","이모티콘"
2020-07-24 12:10:05,"임연지","이모티콘"
2020-07-24 12:30:54,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 12:35:58,"임연지","이모티콘"
2020-07-24 13:13:05,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 13:13:25,"임연지","이모티콘"
2020-07-24 15:31:22,"임연지","지감 회사 회의왔더"
2020-07-24 16:07:07,"❤❤빵꿍❤❤","골도멈"
2020-07-24 16:07:14,"❤❤빵꿍❤❤","오빠 여행 셋이가여"
2020-07-24 16:54:29,"❤❤빵꿍❤❤","호영"
2020-07-24 16:54:31,"❤❤빵꿍❤❤","바쁘고아앙"
2020-07-24 18:05:35,"임연지","호여여"
2020-07-24 18:05:39,"임연지","징구 끝 집가는중그"
2020-07-24 18:05:51,"임연지","결국 고렇게 되어부럿고몬"
2020-07-24 18:06:08,"임연지","글두 기왕가는거이"
2020-07-24 18:06:12,"임연지","잼게놀다오그라"
2020-07-24 18:07:40,"❤❤빵꿍❤❤","지듀옹"
2020-07-24 18:07:43,"❤❤빵꿍❤❤","징구응"
2020-07-24 18:07:49,"❤❤빵꿍❤❤","넹궁요"
2020-07-24 18:09:42,"임연지","이모티콘"
2020-07-24 18:09:57,"❤❤빵꿍❤❤","이모티콘"
2020-07-24 18:10:39,"임연지","이모티콘"
2020-07-24 18:11:08,"❤❤빵꿍❤❤","피건스"
2020-07-24 18:11:19,"임연지","징궁이도"
2020-07-24 18:11:22,"임연지","피건"
2020-07-24 18:27:24,"❤❤빵꿍❤❤","노건스"
2020-07-24 18:27:56,"임연지","no guns"
2020-07-24 18:28:04,"임연지","이모티콘"
2020-07-24 18:31:34,"❤❤빵꿍❤❤","집가는경?"
2020-07-24 18:33:10,"임연지","넹궁댕이"
2020-07-24 18:40:33,"❤❤빵꿍❤❤","오늘약속은 파토난겨ㅡ"
2020-07-24 18:41:02,"임연지","아닝구 집가서 가방놓구가는겨"
2020-07-24 18:42:06,"❤❤빵꿍❤❤","고라검"
2020-07-24 19:01:07,"임연지","넹궁댕이"
2020-07-24 19:22:43,"❤❤빵꿍❤❤","ㅜ앙"
2020-07-24 19:22:47,"❤❤빵꿍❤❤","호아어"
2020-07-24 19:27:54,"임연지","무양"
2020-07-24 19:29:04,"❤❤빵꿍❤❤","넹구잉?"
2020-07-24 20:54:37,"임연지","호영"
2020-07-24 20:54:42,"임연지","넹궁댕잉"
2020-07-24 20:54:47,"임연지","지검 이혜민이랑"
2020-07-24 20:54:50,"임연지","묵는중"
2020-07-24 21:17:11,"❤❤빵꿍❤❤","호여야"
2020-07-24 21:17:16,"❤❤빵꿍❤❤","맛이가나는감"
2020-07-24 21:32:29,"❤❤빵꿍❤❤","뭉"
2020-07-24 21:32:31,"❤❤빵꿍❤❤","뭉"
2020-07-24 21:32:35,"❤❤빵꿍❤❤","무여"
2020-07-24 21:54:56,"임연지","혀려여ㅕ"
2020-07-24 21:55:01,"임연지","맛묵했더"
2020-07-24 21:55:07,"임연지","소주 세병차"
2020-07-24 21:55:36,"❤❤빵꿍❤❤","호잉"
2020-07-24 21:55:43,"❤❤빵꿍❤❤","마이뭇넹"
2020-07-24 21:58:06,"임연지","넹궁댕이"
2020-07-24 21:58:13,"임연지","이모티콘"
2020-07-24 21:58:33,"❤❤빵꿍❤❤","재미ㅛ농"
2020-07-24 21:58:38,"임연지","넹궁댕이"
2020-07-24 21:58:44,"임연지","요새 걱정거리 얘기중"
2020-07-24 21:58:50,"임연지","미래에대해서"
2020-07-24 21:58:55,"임연지","ㅋㅋㅋ"
2020-07-24 21:59:04,"임연지","이혜민 지검 잠깐 화장실감요"
2020-07-24 21:59:07,"❤❤빵꿍❤❤","허여여"
2020-07-24 21:59:10,"임연지","넹궁댕이"
2020-07-24 21:59:12,"❤❤빵꿍❤❤","그라곰"
2020-07-24 21:59:16,"임연지","지검 낙성대에서"
2020-07-24 21:59:21,"임연지","쭈꾸미 삼겹ㅂ살"
2020-07-24 21:59:24,"임연지","묵고"
2020-07-24 21:59:29,"❤❤빵꿍❤❤","지금 성훈이랑 쇠두"
2020-07-24 21:59:30,"❤❤빵꿍❤❤","주"
2020-07-24 21:59:31,"임연지","날치알 볶음밥"
2020-07-24 21:59:33,"임연지","묵는중"
2020-07-24 21:59:34,"임연지","포여ㅑㅑㅑ"
2020-07-24 21:59:39,"임연지","그고로고모"
2020-07-24 21:59:54,"임연지","낙성대라가꼬"
2020-07-24 22:00:00,"임연지","곰방집간당"
2020-07-24 22:01:14,"❤❤빵꿍❤❤","거기는 맛이어떻농"
2020-07-24 22:12:22,"임연지","돈팔삼미만잡"
2020-07-24 22:14:38,"❤❤빵꿍❤❤","뿡ㄱ"
2020-07-24 22:34:07,"임연지","넹궁"
2020-07-24 22:34:10,"임연지","지곰이제"
2020-07-24 22:34:19,"임연지","이혜민 가라하고 집가야제"
2020-07-24 22:58:59,"❤❤빵꿍❤❤","고라고머넝아"
2020-07-24 23:01:18,"임연지","징구이 이제 집갑네다"
2020-07-24 23:01:23,"임연지","이혜민구랑"
2020-07-24 23:01:29,"임연지","아수쿠림뭇다"
2020-07-24 23:01:50,"❤❤빵꿍❤❤","거라거ㅏㄴ"
2020-07-24 23:01:54,"❤❤빵꿍❤❤","언넝 드가라"
2020-07-24 23:02:07,"임연지","넹궁댕이 입니당"
2020-07-24 23:02:14,"임연지","집가는중그방구"
2020-07-24 23:18:17,"임연지","집도착똥꼬방구"
2020-07-25 00:02:20,"❤❤빵꿍❤❤","거라고마"
2020-07-25 08:35:28,"❤❤빵꿍❤❤","호이잉"
2020-07-25 09:04:11,"임연지","고아떨어져붓더"
2020-07-25 09:05:30,"❤❤빵꿍❤❤","고랏고만융"
2020-07-25 09:05:41,"❤❤빵꿍❤❤","오빠두영"
2020-07-25 09:06:11,"임연지","넹궁댕잉"
2020-07-25 09:06:27,"임연지","오늘 몇시출방구?"
2020-07-25 09:17:05,"❤❤빵꿍❤❤","오빵구 11시 12시쯤 출방구구구"
2020-07-25 09:17:23,"임연지","호여여영"
2020-07-25 09:17:29,"임연지","골고모농"
2020-07-25 09:17:31,"임연지","이모티콘"
2020-07-25 09:17:41,"임연지","온농구짐싸랑"
2020-07-25 09:19:20,"❤❤빵꿍❤❤","뭐싸야되젱?"
2020-07-25 09:19:21,"❤❤빵꿍❤❤","ㅗ영"
2020-07-25 09:19:23,"❤❤빵꿍❤❤","호"
2020-07-25 09:19:44,"임연지","이모티콘"
2020-07-25 09:20:01,"임연지","칫솔"
2020-07-25 09:20:17,"임연지","수건은근데 거기서 주나?"
2020-07-25 09:20:27,"임연지","난 괜히가져갔었는데 가보니 있었어 ㅠ"
2020-07-25 09:28:13,"❤❤빵꿍❤❤","수건은 한개만 챙기가야겟단"
2020-07-25 09:28:53,"임연지","젖은옷가져올 비닐이런거이"
2020-07-25 09:29:10,"임연지","끝"
2020-07-25 09:29:11,"임연지","ㅋㅋㅋㅋ"
2020-07-25 09:29:22,"임연지","샴푸린스이런거 다 있을듯"
2020-07-25 09:29:32,"❤❤빵꿍❤❤","오킹구구ㅜ요요"
2020-07-25 09:29:44,"임연지","이모티콘"
2020-07-25 09:29:47,"❤❤빵꿍❤❤","준비조검 해야굿당"
2020-07-25 09:29:50,"임연지","이모티콘"
2020-07-25 09:29:53,"❤❤빵꿍❤❤","이모티콘"
2020-07-25 09:29:54,"임연지","고려려렬"
2020-07-25 09:29:58,"임연지","이모티콘"
2020-07-25 09:30:07,"❤❤빵꿍❤❤","이모티콘"
2020-07-25 09:30:25,"임연지","이모티콘"
2020-07-25 11:25:38,"❤❤빵꿍❤❤","호녕"
2020-07-25 11:25:41,"❤❤빵꿍❤❤","출방궁"
2020-07-25 11:26:03,"임연지","호여여여여여여여ㅕㅕ"
2020-07-25 11:26:07,"임연지","이모티콘"
2020-07-25 11:26:12,"임연지","잼게놀그랑"
2020-07-25 11:26:20,"임연지","이모티콘"
2020-07-25 11:26:31,"❤❤빵꿍❤❤","넹궁이"
2020-07-25 11:26:46,"임연지","오공"
2020-07-25 11:26:48,"임연지","이모티콘"
2020-07-25 11:41:40,"❤❤빵꿍❤❤","이모티콘"
2020-07-25 11:41:46,"❤❤빵꿍❤❤","이모티콘"
2020-07-25 11:41:55,"임연지","이모티콘"
2020-07-25 11:41:57,"임연지","이모티콘"
2020-07-25 12:19:23,"❤❤빵꿍❤❤","인자 청량리이잉"
2020-07-25 12:19:26,"❤❤빵꿍❤❤","간드앙"
2020-07-25 12:19:30,"임연지","호여여여ㅕㅕㅕ"
2020-07-25 12:19:35,"임연지","다같이 지검 가는중인겨?"
2020-07-25 12:31:22,"❤❤빵꿍❤❤","아닝궁"
2020-07-25 12:31:24,"❤❤빵꿍❤❤","혼장"
2020-07-25 12:31:32,"임연지","호영"
2020-07-25 12:31:46,"임연지","청량리에서 다같이 장보는거아녀?"
2020-07-25 12:31:49,"임연지","기다리는경?"
2020-07-25 12:33:47,"❤❤빵꿍❤❤","맞제"
2020-07-25 12:33:59,"❤❤빵꿍❤❤","오빠도 돌아다니다가"
2020-07-25 12:34:08,"❤❤빵꿍❤❤","지곰 청량리 간는중"
2020-07-25 12:34:15,"임연지","고로고미"
2020-07-25 12:34:42,"임연지","징구는 노는중"
2020-07-25 12:34:45,"임연지","이모티콘"
2020-07-25 12:34:51,"❤❤빵꿍❤❤","무허는딩"
2020-07-25 12:34:58,"임연지","아이쇼핑그"
2020-07-25 12:35:01,"임연지","온라인"
2020-07-25 13:36:32,"❤❤빵꿍❤❤","호여"
2020-07-25 13:36:35,"❤❤빵꿍❤❤","모여가지고"
2020-07-25 13:36:40,"❤❤빵꿍❤❤","장보고 버스 기달ㅈ ㅇ"
2020-07-25 13:36:41,"임연지","홍이"
2020-07-25 13:36:46,"임연지","골곰"
2020-07-25 13:36:54,"❤❤빵꿍❤❤","고기는 안사고 그냥 묵을꺼만 삿옹"
2020-07-25 13:36:57,"임연지","엥"
2020-07-25 13:37:00,"임연지","고기는"
2020-07-25 13:37:03,"임연지","안묵어?"
2020-07-25 13:53:46,"❤❤빵꿍❤❤","넹구으잉"
2020-07-25 13:53:54,"❤❤빵꿍❤❤","오빠 무사히 버스탓공"
2020-07-25 13:54:12,"임연지","공곰"
2020-07-25 13:54:19,"임연지","고기르르안묵넹"
2020-07-25 13:54:31,"임연지","원래 그런데는 고기무러가는거아닌감"
2020-07-25 13:54:34,"임연지","이모티콘"
2020-07-25 13:59:04,"❤❤빵꿍❤❤","이모티콘"
2020-07-25 13:59:07,"❤❤빵꿍❤❤","갠충"
2020-07-25 13:59:12,"임연지","ㅋㅋㅋㅋㅋ"
2020-07-25 15:00:52,"❤❤빵꿍❤❤","더워분디"
2020-07-25 15:00:55,"❤❤빵꿍❤❤","비는 언제오ㅓ"
2020-07-25 15:00:56,"❤❤빵꿍❤❤","ㅌㅌㅋ"
2020-07-25 15:01:01,"임연지","호영"
2020-07-25 15:01:01,"❤❤빵꿍❤❤","안적"
2020-07-25 15:01:02,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-07-25 15:01:02,"❤❤빵꿍❤❤","버스"
2020-07-25 15:01:06,"임연지","호여영"
2020-07-25 15:01:11,"임연지","어래걸려부렁"
2020-07-25 15:01:45,"❤❤빵꿍❤❤","사진"
2020-07-25 15:01:47,"❤❤빵꿍❤❤","미챳는디"
2020-07-25 15:01:48,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-07-25 15:02:13,"임연지","엑"
2020-07-25 16:01:04,"임연지","징구 준빙구"
2020-07-25 16:15:30,"❤❤빵꿍❤❤","도차쿠"
2020-07-25 17:04:09,"임연지","고랫고모"
2020-07-25 17:04:13,"임연지","난출방구"
2020-07-25 17:43:08,"❤❤빵꿍❤❤","ㅎ"
2020-07-25 17:43:13,"❤❤빵꿍❤❤","잠간 놀다왓오"
2020-07-25 20:24:27,"임연지","노는중그방구"
2020-07-25 20:24:47,"❤❤빵꿍❤❤","나둥그"
2020-07-25 20:38:31,"임연지","고로고ㅗㅁㄴ"
2020-07-25 20:38:35,"임연지","징구 거기왔어"
2020-07-25 20:38:37,"임연지","오렌지룸"
2020-07-25 20:38:41,"임연지","오뎅탕맛잇는대"
2020-07-25 20:38:50,"❤❤빵꿍❤❤","호여"
2020-07-25 20:39:09,"❤❤빵꿍❤❤","퀄괘안러?"
2020-07-25 22:47:40,"❤❤빵꿍❤❤","페이스톡 해요"
